X,Y,Z,class
0.06,51.81,-73.50,3
0.12,-1.28,-0.06,3
0.18,-1.22,-0.06,3
-0.17,51.54,-73.40,3
0.00,-1.46,-0.12,3
0.18,-1.22,-0.06,3
-0.40,51.38,-73.99,3
0.06,-1.28,0.06,3
0.18,-1.22,-0.06,3
-0.09,51.37,-75.68,3
0.06,-1.34,-0.06,3
0.18,-1.22,-0.06,3
0.05,51.01,-73.99,3
0.00,-1.28,0.00,3
0.18,-1.22,-0.06,3
0.63,51.46,-74.46,3
0.06,-1.22,-0.06,3
0.18,-1.22,-0.06,3
0.27,51.38,-74.82,3
0.00,-1.40,-0.06,3
0.18,-1.22,-0.06,3
0.23,51.57,-73.25,3
0.12,-1.46,-0.12,3
0.18,-1.22,-0.06,3
0.56,51.66,-73.89,3
0.06,-1.34,-0.06,3
0.18,-1.22,-0.06,3
0.16,51.60,-73.71,3
0.12,-1.46,0.06,3
0.18,-1.22,-0.06,3
-0.16,51.34,-73.13,3
0.18,-1.40,-0.06,3
0.18,-1.22,-0.06,3
-0.28,51.97,-73.54,3
0.12,-1.22,0.06,3
-0.06,-1.34,0.06,3
0.50,51.70,-74.57,3
0.06,-1.28,-0.06,3
-0.06,-1.34,0.06,3
0.31,51.40,-74.17,3
-0.12,-1.16,0.00,3
-0.06,-1.34,0.06,3
0.87,51.23,-74.07,3
0.06,-1.40,0.18,3
-0.06,-1.34,0.06,3
0.32,51.33,-73.62,3
0.12,-1.16,0.00,3
-0.06,-1.34,0.06,3
0.38,51.56,-74.84,3
0.18,-1.28,0.06,3
-0.06,-1.34,0.06,3
0.26,50.98,-74.99,3
-0.12,-1.16,0.12,3
0.00,-1.22,0.00,3
-0.04,51.01,-73.40,3
-0.06,-1.22,0.06,3
0.00,-1.22,0.00,3
0.24,50.82,-73.68,3
-0.06,-1.22,-0.06,3
0.00,-1.22,0.00,3
-0.29,51.26,-74.54,3
0.06,-1.10,0.06,3
0.00,-1.22,0.00,3
0.16,51.77,-73.61,3
0.00,-1.16,0.00,3
0.00,-1.22,0.00,3
0.33,51.86,-74.16,3
0.06,-1.10,-0.06,3
0.00,-1.22,0.00,3
0.20,51.55,-74.78,3
0.12,-1.22,-0.06,3
0.12,-1.28,-0.06,3
-0.49,51.53,-74.00,3
0.12,-1.16,0.12,3
0.12,-1.28,-0.06,3
0.39,51.51,-74.93,3
0.12,-1.28,0.12,3
0.12,-1.28,-0.06,3
0.32,51.32,-73.88,3
0.12,-1.34,-0.06,3
0.12,-1.28,-0.06,3
0.01,52.00,-74.17,3
0.18,-1.28,0.00,3
0.12,-1.28,-0.06,3
0.31,51.79,-74.56,3
-0.12,-1.16,0.00,3
0.12,-1.28,-0.06,3
0.65,51.73,-73.78,3
0.12,-1.28,-0.06,3
0.00,-1.40,0.00,3
-0.11,51.95,-73.28,3
0.06,-1.22,-0.12,3
0.00,-1.40,0.00,3
0.42,52.15,-73.69,3
0.18,-1.28,0.00,3
0.00,-1.40,0.00,3
0.07,51.86,-74.04,3
0.18,-1.28,-0.06,3
0.00,-1.40,0.00,3
0.22,51.62,-73.55,3
0.00,-1.22,0.12,3
0.00,-1.40,0.00,3
-0.13,51.65,-73.73,3
-0.06,-1.10,-0.06,3
0.00,-1.40,0.00,3
0.21,51.79,-73.90,3
0.12,-1.40,0.00,3
0.24,-1.53,0.00,3
0.85,51.25,-74.13,3
0.12,-1.46,0.06,3
0.24,-1.53,0.00,3
0.21,51.87,-73.46,3
0.06,-1.46,0.00,3
0.24,-1.53,0.00,3
0.37,52.04,-74.65,3
0.24,-1.28,0.18,3
0.24,-1.53,0.00,3
-0.29,51.68,-73.94,3
0.18,-1.28,0.06,3
0.24,-1.53,0.00,3
-0.62,52.05,-74.98,3
0.06,-1.16,0.18,3
0.24,-1.53,0.00,3
-0.34,52.53,-72.78,3
-0.12,-1.40,0.12,3
0.00,-1.28,-0.12,3
-0.01,51.72,-74.54,3
0.24,-1.28,-0.06,3
0.00,-1.28,-0.12,3
0.42,52.29,-73.44,3
0.12,-1.46,0.18,3
0.00,-1.28,-0.12,3
-0.34,52.01,-74.39,3
0.18,-1.34,0.06,3
0.00,-1.28,-0.12,3
0.07,51.90,-73.60,3
0.12,-1.40,-0.06,3
0.00,-1.28,-0.12,3
-0.27,51.89,-74.45,3
0.06,-1.22,0.12,3
0.00,-1.28,-0.12,3
0.45,52.19,-72.71,3
0.24,-1.28,0.18,3
0.12,-1.22,0.06,3
-0.11,51.57,-74.32,3
0.31,-1.10,0.06,3
0.12,-1.22,0.06,3
-0.16,52.16,-73.56,3
-0.06,-1.16,0.12,3
0.12,-1.22,0.06,3
-0.27,52.04,-73.84,3
0.12,-1.40,0.12,3
0.12,-1.22,0.06,3
0.37,52.09,-74.11,3
0.37,-1.34,-0.06,3
0.12,-1.22,0.06,3
0.57,52.43,-74.15,3
0.12,-1.46,0.00,3
0.12,-1.22,0.06,3
0.26,51.99,-74.21,3
0.12,-1.16,0.06,3
0.18,-1.22,0.00,3
0.51,52.11,-74.63,3
0.00,-1.28,0.00,3
0.18,-1.22,0.00,3
0.26,51.55,-73.68,3
-0.12,-1.34,0.12,3
0.18,-1.22,0.00,3
0.27,51.53,-74.27,3
0.12,-1.40,-0.06,3
0.18,-1.22,0.00,3
0.93,51.94,-74.12,3
0.00,-1.22,0.00,3
0.18,-1.22,0.00,3
0.11,51.81,-74.08,3
0.00,-1.16,-0.12,3
0.18,-1.22,0.00,3
0.46,51.20,-73.78,3
0.24,-1.16,0.06,3
0.24,-1.22,-0.06,3
0.26,51.72,-73.83,3
0.24,-1.34,-0.06,3
0.24,-1.22,-0.06,3
-0.13,51.72,-73.94,3
0.06,-1.22,0.00,3
0.24,-1.22,-0.06,3
0.62,52.12,-73.80,3
0.12,-1.22,0.06,3
0.24,-1.22,-0.06,3
0.72,51.92,-73.95,3
0.18,-1.04,0.00,3
0.24,-1.22,-0.06,3
-0.16,51.46,-74.08,3
0.00,-1.16,0.00,3
0.24,-1.22,-0.06,3
-0.06,51.92,-75.29,3
0.06,-1.28,0.06,3
0.24,-1.22,-0.06,3
0.26,51.56,-74.50,3
0.00,-1.16,-0.06,3
0.24,-1.22,-0.06,3
-0.10,52.09,-74.12,3
0.12,-1.16,0.06,3
0.24,-1.22,-0.06,3
-0.09,51.61,-75.00,3
0.06,-1.34,0.18,3
0.24,-1.22,-0.06,3
-0.32,52.20,-74.40,3
0.00,-1.28,0.06,3
0.24,-1.22,-0.06,3
0.10,52.23,-74.66,3
0.00,-1.16,0.12,3
0.24,-1.22,-0.06,3
-0.15,52.26,-73.43,3
0.18,-1.40,0.00,3
0.00,-1.16,0.00,3
0.48,52.20,-73.66,3
0.12,-1.34,0.06,3
0.00,-1.16,0.00,3
0.26,52.05,-74.32,3
0.18,-1.34,-0.12,3
0.00,-1.16,0.00,3
0.82,51.97,-74.62,3
-0.06,-1.28,0.06,3
0.00,-1.16,0.00,3
0.46,51.95,-73.06,3
0.24,-1.40,0.00,3
0.00,-1.16,0.00,3
0.73,51.84,-74.84,3
0.12,-1.40,0.06,3
0.00,-1.16,0.00,3
0.13,51.57,-73.51,3
0.00,-1.28,0.00,3
0.12,-1.16,0.12,3
0.42,52.04,-74.66,3
-0.06,-1.16,-0.06,3
0.12,-1.16,0.12,3
0.26,51.64,-74.62,3
0.00,-1.34,0.06,3
0.12,-1.16,0.12,3
-0.51,52.05,-74.55,3
0.24,-1.53,0.00,3
0.12,-1.16,0.12,3
0.17,52.44,-73.84,3
0.12,-1.46,0.00,3
0.12,-1.16,0.12,3
0.61,52.19,-74.24,3
0.00,-1.46,0.18,3
0.12,-1.16,0.12,3
0.24,51.51,-73.57,3
0.12,-1.40,0.00,3
0.12,-1.16,0.12,3
0.44,51.83,-73.62,3
0.18,-1.40,0.00,3
0.12,-1.16,0.12,3
0.37,51.98,-73.75,3
-0.06,-1.46,0.06,3
0.12,-1.16,0.12,3
0.31,51.89,-73.36,3
-0.06,-1.40,0.06,3
0.12,-1.16,0.12,3
0.23,51.68,-73.32,3
0.18,-1.22,0.06,3
0.12,-1.16,0.12,3
1.28,51.33,-73.55,3
-0.24,-1.53,-0.06,3
0.12,-1.16,0.12,3
0.17,51.87,-73.21,3
0.00,-1.53,-0.06,3
0.12,-1.16,0.12,3
0.40,51.40,-73.79,3
0.12,-1.16,-0.12,3
0.12,-1.16,0.12,3
0.50,51.29,-75.05,3
0.18,-1.46,0.00,3
0.12,-1.16,0.12,3
0.20,51.53,-73.67,3
0.00,-1.53,0.06,3
0.12,-1.16,0.12,3
-0.07,51.98,-74.21,3
0.18,-1.46,0.00,3
0.12,-1.16,0.12,3
0.46,51.88,-73.14,3
0.24,-1.34,-0.06,3
0.18,-1.46,0.00,3
0.52,51.45,-72.23,3
0.00,-1.22,0.12,3
0.18,-1.46,0.00,3
0.43,52.04,-74.18,3
0.00,-1.65,-0.06,3
0.18,-1.46,0.00,3
0.38,51.88,-73.97,3
0.12,-1.34,-0.24,3
0.18,-1.46,0.00,3
0.42,51.66,-74.38,3
0.00,-1.40,-0.12,3
0.18,-1.46,0.00,3
0.84,51.60,-73.72,3
-0.06,-1.40,0.06,3
0.18,-1.46,0.00,3
0.42,51.88,-74.51,3
-0.06,-1.34,0.06,3
0.12,-1.40,0.12,3
0.57,51.79,-73.01,3
0.12,-1.16,0.06,3
0.12,-1.40,0.12,3
0.51,51.61,-72.52,3
0.18,-1.22,0.06,3
0.12,-1.40,0.12,3
0.88,51.18,-73.40,3
0.06,-1.40,0.00,3
0.12,-1.40,0.12,3
1.10,51.79,-73.10,3
0.24,-1.34,0.06,3
0.12,-1.40,0.12,3
0.42,51.66,-74.56,3
0.00,-1.46,0.06,3
0.12,-1.40,0.12,3
0.34,51.89,-72.84,3
0.00,-1.16,0.06,3
0.18,-1.34,0.00,3
0.62,51.99,-73.50,3
0.06,-1.34,0.06,3
0.18,-1.34,0.00,3
0.48,52.03,-73.91,3
0.06,-1.10,0.12,3
0.18,-1.34,0.00,3
0.46,51.88,-73.22,3
0.12,-1.40,0.00,3
0.18,-1.34,0.00,3
0.15,52.03,-73.30,3
0.18,-1.40,0.00,3
0.18,-1.34,0.00,3
0.81,52.04,-73.22,3
0.00,-1.53,-0.06,3
0.18,-1.34,0.00,3
0.74,51.01,-73.39,3
-0.06,-1.34,0.00,3
0.24,-1.34,-0.06,3
0.27,51.57,-73.22,3
0.06,-1.34,0.00,3
0.24,-1.34,-0.06,3
0.43,51.28,-73.78,3
-0.12,-1.22,0.06,3
0.24,-1.34,-0.06,3
0.42,51.86,-73.61,3
0.12,-1.46,-0.12,3
0.24,-1.34,-0.06,3
-0.18,52.12,-74.06,3
0.00,-1.34,-0.06,3
0.24,-1.34,-0.06,3
0.63,51.81,-73.58,3
0.06,-1.40,-0.06,3
0.24,-1.34,-0.06,3
0.46,51.62,-73.89,3
0.00,-1.28,0.06,3
0.18,-1.34,0.12,3
0.23,51.98,-73.05,3
0.18,-1.28,0.12,3
0.18,-1.34,0.12,3
1.00,51.61,-74.07,3
0.18,-1.53,0.06,3
0.18,-1.34,0.12,3
-0.10,51.71,-74.74,3
0.24,-1.34,0.00,3
0.18,-1.34,0.12,3
0.39,51.89,-74.16,3
0.00,-1.46,0.00,3
0.18,-1.34,0.12,3
0.27,51.79,-74.19,3
0.18,-1.40,-0.12,3
0.18,-1.34,0.12,3
-0.09,51.59,-74.01,3
0.18,-1.16,0.00,3
0.12,-1.34,0.00,3
0.17,51.95,-73.57,3
0.12,-1.28,0.12,3
0.12,-1.34,0.00,3
0.77,52.06,-74.12,3
0.06,-1.34,-0.06,3
0.12,-1.34,0.00,3
0.17,52.22,-73.97,3
0.12,-1.22,0.00,3
0.12,-1.34,0.00,3
0.79,52.34,-73.90,3
0.12,-1.34,-0.06,3
0.12,-1.34,0.00,3
0.79,51.86,-72.90,3
0.24,-1.34,0.00,3
0.12,-1.34,0.00,3
-0.06,51.78,-73.08,3
0.06,-1.16,0.12,3
0.12,-1.28,0.06,3
0.51,52.12,-73.50,3
0.12,-1.16,0.12,3
0.12,-1.28,0.06,3
0.35,52.51,-73.68,3
0.18,-1.28,0.00,3
0.12,-1.28,0.06,3
1.45,52.05,-73.80,3
0.06,-1.28,0.00,3
0.12,-1.28,0.06,3
0.17,51.93,-73.27,3
0.00,-1.28,0.00,3
0.12,-1.28,0.06,3
0.42,52.09,-74.15,3
0.24,-1.40,-0.06,3
0.12,-1.28,0.06,3
0.76,51.92,-73.28,3
0.06,-1.16,0.12,3
0.06,-1.34,0.06,3
0.71,52.28,-73.84,3
0.18,-1.16,0.00,3
0.06,-1.34,0.06,3
0.17,52.21,-73.73,3
-0.06,-1.22,0.06,3
0.06,-1.34,0.06,3
0.84,51.78,-74.05,3
0.12,-1.16,0.00,3
0.06,-1.34,0.06,3
0.71,51.45,-73.63,3
0.06,-1.46,0.06,3
0.06,-1.34,0.06,3
0.33,51.84,-74.33,3
0.00,-1.22,-0.12,3
0.06,-1.34,0.06,3
0.39,51.99,-73.66,3
0.24,-1.16,0.00,3
0.06,-1.34,0.06,3
1.28,52.48,-74.68,3
0.00,-1.46,0.00,3
0.06,-1.34,0.06,3
0.71,51.86,-73.93,3
0.06,-1.04,0.00,3
0.06,-1.34,0.06,3
-0.49,52.03,-74.63,3
0.06,-1.16,0.00,3
0.06,-1.34,0.06,3
0.56,52.03,-74.34,3
0.18,-1.28,0.12,3
0.06,-1.34,0.06,3
0.82,52.12,-73.95,3
0.06,-1.10,0.00,3
0.06,-1.34,0.06,3
0.78,52.08,-74.88,3
0.06,-1.22,0.00,3
0.06,-1.34,0.06,3
0.23,51.81,-73.91,3
0.12,-1.10,-0.06,3
0.06,-1.34,0.06,3
0.87,51.50,-73.69,3
-0.06,-0.98,0.06,3
0.06,-1.34,0.06,3
0.32,51.78,-73.41,3
-0.12,-1.10,0.00,3
0.06,-1.34,0.06,3
0.18,52.04,-73.63,3
0.24,-1.16,-0.12,3
0.06,-1.34,0.06,3
0.72,52.00,-75.01,3
0.18,-1.04,0.00,3
0.12,-1.22,0.12,3
0.98,52.19,-74.74,3
0.06,-1.04,-0.06,3
0.12,-1.22,0.12,3
-0.11,51.83,-74.04,3
0.00,-1.40,0.00,3
0.12,-1.22,0.12,3
0.45,52.11,-74.66,3
0.06,-1.46,0.00,3
0.12,-1.22,0.12,3
1.07,52.20,-73.67,3
0.06,-1.16,0.00,3
0.12,-1.22,0.12,3
0.52,51.95,-73.18,3
0.12,-1.10,0.06,3
0.12,-1.22,0.12,3
0.17,51.66,-73.71,3
0.37,-1.28,0.12,3
0.06,-1.40,0.18,3
0.50,51.78,-74.96,3
-0.12,-1.34,0.06,3
0.06,-1.40,0.18,3
0.92,51.56,-75.42,3
-0.06,-1.34,0.12,3
0.06,-1.40,0.18,3
0.56,51.77,-74.38,3
0.06,-1.40,0.12,3
0.06,-1.40,0.18,3
0.55,51.98,-75.34,3
0.00,-1.28,-0.06,3
0.06,-1.40,0.18,3
1.10,52.33,-74.62,3
0.12,-1.22,-0.06,3
0.06,-1.40,0.18,3
0.33,52.12,-75.01,3
0.18,-1.16,0.00,3
0.12,-0.98,0.12,3
0.77,52.44,-74.73,3
-0.06,-1.22,0.24,3
0.12,-0.98,0.12,3
0.77,52.05,-74.90,3
0.12,-1.46,0.12,3
0.12,-0.98,0.12,3
0.61,52.04,-75.09,3
0.06,-1.40,0.00,3
0.12,-0.98,0.12,3
0.76,52.48,-74.61,3
0.06,-1.34,0.12,3
0.12,-0.98,0.12,3
0.16,52.33,-74.46,3
0.18,-1.28,-0.06,3
0.12,-0.98,0.12,3
0.39,52.06,-73.75,3
0.24,-1.28,0.12,3
-0.06,-1.28,0.00,3
0.06,51.75,-74.66,3
0.06,-1.34,-0.12,3
-0.06,-1.28,0.00,3
0.50,52.04,-74.71,3
0.06,-1.22,0.00,3
-0.06,-1.28,0.00,3
0.78,51.61,-74.27,3
0.06,-1.10,0.00,3
-0.06,-1.28,0.00,3
0.46,51.61,-75.11,3
0.18,-1.28,0.06,3
-0.06,-1.28,0.00,3
0.71,51.73,-74.56,3
0.06,-1.10,0.06,3
-0.06,-1.28,0.00,3
0.65,52.12,-73.79,3
-0.06,-0.85,0.00,3
0.00,-0.98,-0.12,3
0.63,51.81,-74.90,3
0.18,-1.28,0.00,3
0.00,-0.98,-0.12,3
0.46,52.04,-74.77,3
-0.06,-1.16,-0.06,3
0.00,-0.98,-0.12,3
-0.12,51.75,-75.02,3
0.00,-1.10,-0.06,3
0.00,-0.98,-0.12,3
0.51,52.06,-73.69,3
0.06,-0.92,-0.12,3
0.00,-0.98,-0.12,3
0.46,52.47,-74.07,3
0.00,-1.04,-0.06,3
0.00,-0.98,-0.12,3
0.59,51.83,-75.60,3
0.06,-0.98,0.00,3
0.12,-1.10,-0.06,3
-0.05,51.93,-74.21,3
0.06,-1.22,-0.06,3
0.12,-1.10,-0.06,3
0.60,52.14,-73.44,3
0.12,-1.53,0.00,3
0.12,-1.10,-0.06,3
-0.07,51.60,-74.18,3
0.18,-1.46,0.00,3
0.12,-1.10,-0.06,3
-0.40,51.94,-74.07,3
0.24,-1.46,0.12,3
0.12,-1.10,-0.06,3
-0.20,51.46,-75.39,3
0.24,-1.53,0.00,3
0.12,-1.10,-0.06,3
-0.18,51.61,-75.46,3
0.06,-1.34,-0.06,3
0.06,-1.28,-0.12,3
-0.01,51.68,-73.27,3
0.12,-1.40,-0.06,3
0.06,-1.28,-0.12,3
0.59,51.62,-74.71,3
0.00,-1.40,-0.06,3
0.06,-1.28,-0.12,3
0.27,51.27,-74.29,3
0.00,-1.59,0.06,3
0.06,-1.28,-0.12,3
0.48,51.27,-74.44,3
0.06,-1.40,-0.12,3
0.06,-1.28,-0.12,3
-0.07,52.10,-74.35,3
-0.18,-1.10,0.06,3
0.06,-1.28,-0.12,3
0.74,51.60,-74.02,3
0.00,-1.10,15.56,3
-0.18,-1.16,0.00,3
0.61,52.11,-74.33,3
0.00,-1.10,-0.06,3
-0.18,-1.16,0.00,3
0.65,51.61,-74.99,3
0.06,-1.10,-0.12,3
-0.18,-1.16,0.00,3
0.90,52.14,-75.35,3
0.00,-1.10,0.06,3
-0.18,-1.16,0.00,3
0.38,51.33,-74.73,3
0.06,-1.10,-0.12,3
-0.18,-1.16,0.00,3
0.55,51.88,-74.18,3
0.06,-0.98,-0.06,3
-0.18,-1.16,0.00,3
0.48,51.89,-74.27,3
0.00,-1.16,-0.06,3
-0.18,-1.16,0.00,3
-0.24,51.60,-74.00,3
-0.12,-1.10,0.00,3
-0.18,-1.16,0.00,3
-0.40,51.68,-74.39,3
0.06,-1.28,0.00,3
-0.18,-1.16,0.00,3
0.52,51.45,-73.84,3
-0.06,-0.92,0.00,3
-0.18,-1.16,0.00,3
0.05,51.59,-73.79,3
0.00,-1.16,-0.06,3
-0.18,-1.16,0.00,3
0.29,51.75,-74.38,3
-0.06,-1.34,-0.06,3
-0.18,-1.16,0.00,3
0.16,51.51,-73.52,3
-0.18,-1.04,-0.12,3
-0.18,-1.16,0.00,3
0.73,51.90,-73.84,3
0.06,-1.16,0.00,3
-0.18,-1.16,0.00,3
-2.58,52.08,-74.26,3
0.00,-1.10,0.00,3
-0.18,-1.16,0.00,3
0.60,51.10,-74.17,3
0.12,-1.04,-0.06,3
-0.18,-1.16,0.00,3
0.33,51.68,-74.40,3
0.00,-1.16,0.00,3
-0.18,-1.16,0.00,3
0.13,51.78,-73.00,3
0.00,-1.40,0.00,3
-0.06,-1.10,0.06,3
-0.39,51.48,-73.60,3
0.18,-1.10,-0.18,3
-0.06,-1.10,0.06,3
0.77,51.83,-74.90,3
0.06,-1.16,0.18,3
-0.06,-1.10,0.06,3
0.01,51.65,-73.56,3
0.06,-1.53,-0.12,3
-0.06,-1.10,0.06,3
0.67,51.93,-73.62,3
0.12,-1.40,-0.06,3
-0.06,-1.10,0.06,3
0.07,51.98,-73.91,3
0.06,-1.10,-0.12,3
-0.06,-1.10,0.06,3
0.26,51.88,-74.05,3
0.00,-1.16,0.00,3
0.06,-1.28,0.00,3
0.29,52.32,-74.46,3
0.18,-1.40,-0.12,3
0.06,-1.28,0.00,3
0.34,52.12,-73.57,3
0.06,-1.34,0.06,3
0.06,-1.28,0.00,3
0.66,51.93,-73.44,3
0.18,-1.22,-0.06,3
0.06,-1.28,0.00,3
0.84,51.71,-73.24,3
0.06,-0.98,-0.06,3
0.06,-1.28,0.00,3
0.17,51.51,-73.78,3
0.06,-1.28,0.00,3
0.06,-1.28,0.00,3
0.37,51.62,-73.55,3
-0.12,-1.40,0.00,3
0.00,-1.34,0.12,3
1.06,51.75,-74.17,3
0.18,-1.34,0.00,3
0.00,-1.34,0.12,3
0.35,52.37,-73.61,3
0.12,-1.40,0.06,3
0.00,-1.34,0.12,3
0.65,51.89,-74.60,3
0.06,-1.34,-0.06,3
0.00,-1.34,0.12,3
0.39,51.54,-74.34,3
-0.06,-1.28,0.12,3
0.00,-1.34,0.12,3
0.37,52.01,-75.15,3
0.00,-1.10,0.06,3
0.00,-1.34,0.12,3
-0.02,52.04,-73.75,3
0.12,-1.22,-0.12,3
0.06,-1.34,-0.18,3
-0.07,51.50,-76.10,3
-0.06,-1.40,-0.06,3
0.06,-1.34,-0.18,3
0.84,51.31,-73.52,3
-0.12,-1.28,0.00,3
0.06,-1.34,-0.18,3
0.32,51.81,-75.07,3
0.12,-1.16,-0.12,3
0.06,-1.34,-0.18,3
0.66,51.54,-74.35,3
-0.12,-1.22,0.00,3
0.06,-1.34,-0.18,3
0.67,51.56,-74.15,3
0.12,-1.16,0.00,3
0.06,-1.34,-0.18,3
0.65,51.92,-73.78,3
0.06,-1.28,0.12,3
-0.06,-1.22,0.00,3
0.22,51.68,-73.07,3
-0.06,-1.46,0.00,3
-0.06,-1.22,0.00,3
0.82,51.76,-73.82,3
-0.06,-1.10,-0.06,3
-0.06,-1.22,0.00,3
0.84,51.57,-73.36,3
0.00,-1.22,0.00,3
-0.06,-1.22,0.00,3
0.29,51.72,-74.12,3
-0.12,-1.16,0.00,3
-0.06,-1.22,0.00,3
0.35,51.59,-74.61,3
0.00,-1.34,0.00,3
-0.06,-1.22,0.00,3
0.10,51.31,-74.29,3
0.00,-1.28,-0.12,3
-0.18,-1.16,-0.06,3
0.09,51.35,-72.90,3
-0.06,-1.16,-0.06,3
-0.18,-1.16,-0.06,3
0.50,51.38,-74.12,3
0.12,-1.34,-0.06,3
-0.18,-1.16,-0.06,3
0.28,51.33,-74.61,3
-0.06,-1.46,-0.06,3
-0.18,-1.16,-0.06,3
0.73,51.17,-74.43,3
0.24,-1.22,-0.12,3
-0.18,-1.16,-0.06,3
-0.12,51.39,-73.14,3
0.12,-1.46,0.12,3
-0.18,-1.16,-0.06,3
0.46,51.75,-74.68,3
0.12,-1.34,0.06,3
-0.18,-1.16,-0.06,3
0.13,51.93,-74.17,3
0.18,-1.34,0.06,3
-0.18,-1.16,-0.06,3
0.46,51.48,-75.21,3
0.37,-1.40,-0.06,3
0.12,-1.40,-0.06,3
0.51,51.48,-73.51,3
0.24,-1.34,0.00,3
0.12,-1.40,-0.06,3
0.24,51.46,-73.18,3
0.24,-1.34,-0.06,3
0.12,-1.40,-0.06,3
0.40,51.72,-74.57,3
0.06,-1.28,-0.12,3
0.12,-1.40,-0.06,3
0.16,51.64,-75.05,3
-0.06,-1.46,0.00,3
0.12,-1.40,-0.06,3
-0.06,51.33,-74.02,3
0.12,-1.10,0.00,3
0.12,-1.40,-0.06,3
1.18,51.29,-74.12,3
0.06,-1.46,0.00,3
0.12,-1.40,-0.06,3
0.77,51.62,-73.89,3
0.00,-1.34,0.06,3
0.12,-1.40,-0.06,3
0.81,51.59,-74.18,3
-0.12,-1.34,-0.12,3
0.12,-1.40,-0.06,3
0.16,51.77,-73.67,3
0.12,-1.40,-0.06,3
0.12,-1.40,-0.06,3
0.04,51.92,-73.96,3
0.18,-1.28,0.24,3
0.12,-1.40,-0.06,3
-0.09,52.01,-73.86,3
0.00,-1.40,0.06,3
0.12,-1.40,-0.06,3
0.42,52.12,-73.41,3
0.00,-1.40,0.12,3
0.06,-1.34,0.00,3
0.62,51.66,-74.37,3
0.12,-1.16,0.00,3
0.06,-1.34,0.00,3
1.00,51.88,-74.33,3
0.00,-1.28,0.06,3
0.06,-1.34,0.00,3
0.55,51.71,-73.33,3
0.18,-1.46,-0.12,3
0.06,-1.34,0.00,3
0.87,52.03,-74.98,3
-0.12,-1.16,0.00,3
0.06,-1.34,0.00,3
0.56,52.16,-73.79,3
0.18,-1.16,0.00,3
0.06,-1.34,0.00,3
0.43,52.08,-73.51,3
0.00,-1.22,0.00,3
-0.06,-1.10,0.00,3
0.20,51.78,-74.61,3
0.12,-1.10,0.06,3
-0.06,-1.10,0.00,3
0.02,51.76,-74.95,3
0.00,-1.10,0.00,3
-0.06,-1.10,0.00,3
0.37,51.42,-74.13,3
0.06,-1.22,0.06,3
-0.06,-1.10,0.00,3
0.42,52.09,-72.86,3
0.00,-1.22,-0.06,3
-0.06,-1.10,0.00,3
0.73,51.59,-73.29,3
0.12,-1.16,-0.06,3
-0.06,-1.10,0.00,3
0.26,51.42,-72.86,3
0.00,-1.22,0.00,3
0.00,-1.28,0.00,3
0.15,51.82,-73.69,3
0.18,-1.28,-0.12,3
0.00,-1.28,0.00,3
0.17,51.62,-73.72,3
-0.24,-1.16,0.06,3
0.00,-1.28,0.00,3
0.50,51.92,-74.28,3
0.00,-1.22,0.00,3
0.00,-1.28,0.00,3
0.77,52.03,-73.67,3
0.00,-1.22,-0.06,3
0.00,-1.28,0.00,3
0.62,52.21,-73.82,3
-0.12,-1.34,0.00,3
0.00,-1.28,0.00,3
0.89,51.88,-74.04,3
-0.06,-1.16,-0.12,3
0.00,-1.28,0.00,3
0.22,51.61,-74.29,3
0.00,-1.22,0.06,3
0.00,-1.28,0.00,3
0.43,51.83,-74.77,3
0.12,-1.40,0.06,3
0.00,-1.28,0.00,3
-0.01,51.73,-74.41,3
-0.12,-1.22,0.12,3
0.00,-1.28,0.00,3
0.11,51.71,-75.01,3
0.06,-1.04,0.00,3
0.00,-1.28,0.00,3
0.66,51.83,-74.90,3
-0.24,-1.53,0.06,3
0.00,-1.28,0.00,3
0.38,51.64,-74.51,3
0.06,-1.40,-0.06,3
0.00,-1.28,0.00,3
0.73,51.90,-74.16,3
-0.12,-1.34,0.12,3
0.00,-1.28,0.00,3
-0.12,51.53,-74.24,3
0.00,-1.22,-0.06,3
0.00,-1.28,0.00,3
-0.01,51.86,-73.11,3
0.00,-1.04,0.06,3
0.00,-1.28,0.00,3
0.68,51.86,-73.77,3
0.00,-1.10,0.06,3
0.00,-1.28,0.00,3
0.63,51.76,-73.62,3
0.06,-1.16,0.00,3
-0.06,-1.04,0.00,3
0.40,51.44,-72.66,3
0.06,-1.16,-0.06,3
-0.06,-1.04,0.00,3
0.50,51.97,-74.51,3
-0.12,-1.40,0.00,3
-0.06,-1.04,0.00,3
0.32,51.59,-73.45,3
-0.06,-1.10,-0.18,3
-0.06,-1.04,0.00,3
0.17,51.71,-73.29,3
0.24,-1.16,0.06,3
-0.06,-1.04,0.00,3
-0.06,51.67,-73.62,3
0.06,-1.40,0.06,3
-0.06,-1.04,0.00,3
0.32,52.29,-74.29,3
0.00,-1.34,-0.18,3
-0.12,-1.22,-0.12,3
0.10,51.22,-73.25,3
0.06,-1.34,-0.18,3
-0.12,-1.22,-0.12,3
0.24,51.94,-74.22,3
-0.12,-1.10,-0.06,3
-0.12,-1.22,-0.12,3
0.18,51.87,-73.94,3
0.06,-1.16,0.00,3
-0.12,-1.22,-0.12,3
-0.27,51.65,-74.39,3
0.18,-1.16,-0.06,3
-0.12,-1.22,-0.12,3
0.50,51.55,-73.72,3
-0.06,-0.92,-0.12,3
